segment_id,start_imu_index,end_imu_index,start_timestamp,end_timestamp,frame_count,max_NIS,median_NIS,max_residual_norm,median_residual_norm,median_R_x,median_R_y,median_R_z,median_P_pred_theta_x,median_P_pred_theta_y,median_P_pred_theta_z,median_S_xx,median_S_yy,median_S_zz,median_abs_standardized_x,median_abs_standardized_y,median_abs_standardized_z,median_K_theta_x,median_K_theta_y,median_K_theta_z,median_abs_K_bg_x,median_abs_K_bg_y,median_abs_K_bg_z,median_omega_hat_norm
104,14569,14569,1786181306.9256184,1786181306.9256184,1,11.663709479009924,11.663709479009924,0.0013703815928896705,0.0013703815928896705,2.051353e-07,1.958128e-07,9.965101e-08,9.971519013874513e-09,5.153213408367968e-09,5.544848042904728e-09,2.151068190138745e-07,2.0096601340836797e-07,1.0519585804290473e-07,0.7127496549329144,2.492879388592359,2.2228431811034097,0.046356123057748416,0.02564220944090037,0.05270975631193593,0.014098058506422765,0.015484197226681847,0.022060303708860373,0.11840632758679032
105,14589,14792,1786181307.0256221,1786181308.039968,204,502.86071030646883,80.36666745438211,0.008681669151305017,0.003489272595589784,1.842866e-07,2.042821e-07,1.303025e-07,1.0340839185306797e-08,5.37606158060767e-09,6.233045191371508e-09,1.9492201545712058e-07,2.096836036993304e-07,1.3665605730430524e-07,0.9037066360393406,2.5786669455327607,7.880137319589139,0.052507089857578904,0.02576967159044195,0.04633800115643338,0.015899079641388286,0.015116417454865517,0.01930406304321879,0.8588391006803122
106,14809,14908,1786181308.1257002,1786181308.6202126,100,49.95048529995586,20.001038827217698,0.0030062657952306814,0.0019364410863371361,1.651653e-07,1.999837e-07,1.446514e-07,9.796986363533733e-09,5.512910908867784e-09,6.599805524936485e-09,1.7463908757141012e-07,2.0549661090886777e-07,1.512697759777633e-07,1.0473275614181485,4.064370618841711,1.6178303687678923,0.05584651705609379,0.02682721778214954,0.043752136574296885,0.017000550509502985,0.016113896528912493,0.018187628024041134,0.054289023683910004
107,14929,14963,1786181308.725627,1786181308.8956435,35,31.959869760688214,16.632706729954663,0.0022910388603293993,0.0017038182922068162,1.571634e-07,1.76046e-07,1.432817e-07,9.293786547298902e-09,5.1134002256229785e-09,6.517461616911365e-09,1.6627752372028825e-07,1.8129849680392076e-07,1.4976098870687355e-07,0.2820848731706544,3.5384006543515483,1.9361629481228977,0.056647696909904184,0.02819280076451819,0.04383945900605029,0.01727451440951253,0.01704152383774273,0.018228903654176926,0.19823352113413695
108,14969,15028,1786181308.9256315,1786181309.219847,60,91.92748092584063,38.915888437698726,0.003824439539110701,0.0026035432577903943,1.399828e-07,1.728072e-07,1.473358e-07,8.874031273894887e-09,5.000498629530907e-09,6.628357839415394e-09,1.4883022352885072e-07,1.7777428604607416e-07,1.539647571385428e-07,0.20057524219328213,5.067370536810314,2.60815722585847,0.06046480456432875,0.0279404013877693,0.04305502926170301,0.018441739908228796,0.016916702506811383,0.017892409093713646,0.045607298638365795
109,15049,15055,1786181309.3256288,1786181309.3556507,7,17.834346776144272,14.137082436540076,0.001697829644814565,0.0015195447976246287,1.393294e-07,1.976915e-07,1.491704e-07,8.734629867626164e-09,5.171685678747173e-09,6.670972360178551e-09,1.4806402986762617e-07,2.0286318567874719e-07,1.5584137236017855e-07,0.5194438312390165,1.5259943306972226,3.3047037850828196,0.05899224615975685,0.025493464586780406,0.04280617047536087,0.018011118865739063,0.015418283625039421,0.017786043225218283,0.06200308774348842
110,15089,15106,1786181309.5256279,1786181309.6099918,18,22.427392193872617,15.242035457152433,0.00227325284946102,0.0018962840229389134,1.365791e-07,2.339004e-07,1.564358e-07,8.773247095400938e-09,5.642823625587272e-09,6.80748315221183e-09,1.4535234709540093e-07,2.395432236255873e-07,1.6324328315221184e-07,0.4634377125381095,3.813549018237622,0.7765029273262802,0.06035847328604688,0.023556592890550045,0.0417014584403878,0.0184235503250281,0.014157379175588663,0.01731453647275731,0.037253031594720536
111,15109,15121,1786181309.625706,1786181309.685646,13,26.09372852945892,18.532615798189067,0.0022309151409685654,0.001914609044616844,1.338893e-07,2.335621e-07,1.67743e-07,8.801415742181917e-09,5.74311318121903e-09,6.956468333361409e-09,1.426907157421819e-07,2.3930521318121904e-07,1.746994683333614e-07,2.4922432059504827,3.114425839760347,1.6189859676502414,0.06168176765413402,0.02399911314247008,0.03981963080365568,0.018825677768067546,0.014376425430902775,0.01652691178926479,0.034933865927118835
112,15149,15156,1786181309.8256464,1786181309.8599482,8,15.608800047833942,13.466147278778196,0.0019279442836394858,0.0017926272775278316,1.353308e-07,2.62609e-07,1.873264e-07,8.800597653946564e-09,5.9593066882198834e-09,7.001154688918227e-09,1.4413139765394657e-07,2.685683066882199e-07,1.9432755468891822e-07,0.39163987071227646,2.854400061630287,2.2713975164284665,0.061059484562769516,0.022189164848938653,0.036027560931350996,0.018634800657350452,0.013229440209528482,0.014940315059119424,0.0368943791445798
113,15209,15209,1786181310.1256306,1786181310.1256306,1,12.003327133222879,12.003327133222879,0.001672691803750983,0.001672691803750983,1.455247e-07,2.310221e-07,1.672431e-07,8.64836601007141e-09,5.915940636755371e-09,7.540808022185477e-09,1.541730660100714e-07,2.369380406367554e-07,1.7478390802218548e-07,0.46623683420959217,3.3664051959461467,0.6733212518334359,0.05609518029063517,0.024968301815245886,0.04314360574240856,0.01711981141397152,0.014818311525517039,0.017833668650597607,0.044794901573371806
114,15211,15211,1786181310.135631,1786181310.135631,1,11.360689784595596,11.360689784595596,0.0016216400998392666,0.0016216400998392666,1.455247e-07,2.310221e-07,1.672431e-07,8.75545147775699e-09,5.905470758953063e-09,7.482107647390402e-09,1.54280151477757e-07,2.3692757075895308e-07,1.747252076473904e-07,0.6359177320412618,3.239973089976188,0.6774896018422352,0.056750342234675295,0.024925214933203176,0.04282214194544201,0.017320007297174412,0.014792854417415024,0.017699937579408322,0.03165043627476314
115,15369,15372,1786181310.9256506,1786181310.9397101,4,15.024310676895436,13.162020480767262,0.0017215330998173136,0.0016173759383103052,1.480193e-07,2.720894e-07,1.93771e-07,8.970964446057453e-09,6.271918774996744e-09,7.385524478404048e-09,1.5699026444605743e-07,2.7836131877499674e-07,2.0115652447840405e-07,2.227418768190947,1.576726172471296,2.396498836980292,0.057143437443259205,0.02253157302338423,0.03671531106420294,0.01742577346422318,0.013286177694642468,0.015179079595023804,0.029049171538041714
116,15509,15520,1786181311.6256263,1786181311.6797428,12,35.641285566078736,22.54894637030565,0.0025010423589800156,0.001996681298506567,1.295647e-07,2.180454e-07,1.586649e-07,8.943960618287295e-09,5.765103708667647e-09,7.250819865700448e-09,1.385086606182873e-07,2.2381050370866764e-07,1.6591571986570047e-07,0.6877343871785231,2.0905450472842824,4.234476867794717,0.06457315870943432,0.02575875462316913,0.04370182197436814,0.01967526344391783,0.015268019437838582,0.01808911074665599,0.4699089645151273
117,15529,15533,1786181311.7256322,1786181311.745628,5,21.672375923542837,15.691511757991098,0.001787169461755629,0.0015223479563711761,1.239384e-07,2.273159e-07,1.40929e-07,8.611915448071954e-09,5.6972097052380645e-09,6.965198702695452e-09,1.3255031544807197e-07,2.3301310970523807e-07,1.4789419870269545e-07,2.790403381419133,1.1658112083872283,2.558868683138093,0.06497085663518562,0.024450074687702238,0.04709582092943337,0.01980816329292871,0.014506648997693977,0.01950173098367962,0.17851986309597628
118,15549,15564,1786181311.8256288,1786181311.8998275,16,49.43858437568503,25.398825346400493,0.0026864010812285882,0.0019441904052590997,1.165759e-07,2.195075e-07,1.450247e-07,8.289497534083504e-09,5.688108885145427e-09,6.617503182066766e-09,1.248653975340835e-07,2.2519560888514541e-07,1.5164220318206676e-07,2.0638649150835557,0.7497722831708427,4.545300797223053,0.06638746435248374,0.025258519254213185,0.04363892295485754,0.020265258655486118,0.015021718188155151,0.018114378976221295,0.03550980309604079
119,15569,15576,1786181311.9256365,1786181311.9598403,8,23.97658201208285,17.494596303239014,0.0018730213144801274,0.001600887191440463,1.277856e-07,2.011306e-07,1.387631e-07,8.328918426133137e-09,5.60744137720479e-09,6.590443285372666e-09,1.3611451842613317e-07,2.0673804137720479e-07,1.4535354328537265e-07,0.5665420504949084,0.6257483888399997,4.094485208513849,0.06119051511262943,0.027123412068729036,0.04534078117444656,0.018689613085783027,0.01615495005685954,0.01883337641915672,0.02128250194964828
120,15589,15591,1786181312.0257578,1786181312.0356236,3,15.244453488453345,13.546981980424862,0.0014894827603384184,0.001403306596800889,1.371765e-07,2.142545e-07,1.386451e-07,8.582366378478383e-09,5.48431243122258e-09,6.5200965391998626e-09,1.4575886637847837e-07,2.1973881243122258e-07,1.4516519653919985e-07,0.4031575920208415,0.2661801332964592,3.668239330035231,0.058880578508551565,0.024958323752000664,0.04491501193001816,0.017979290086822437,0.014892338543104277,0.01867102366452507,0.017878098299889258
121,15809,15823,1786181313.12565,1786181313.1956608,15,57.724567972670556,26.73051937869096,0.0026136095588631114,0.001782649351020951,1.296611e-07,1.805495e-07,1.108782e-07,8.542207245099483e-09,4.9101336152750946e-09,5.9327163800295e-09,1.3820330724509948e-07,1.8545963361527508e-07,1.1681091638002951e-07,0.19321550309463503,0.9498015468951782,5.089355253277781,0.06180897706429165,0.02647545581965012,0.05078905775842664,0.018868886870779755,0.016020562170144678,0.02119019375504403,0.1791428230215567
122,15969,15970,1786181313.9256346,1786181313.9298162,2,14.11786512963975,13.268135507203453,0.0013492961374701813,0.0013071482085523067,1.209468e-07,1.753025e-07,1.037981e-07,8.338475827083742e-09,4.985522063963946e-09,5.5422094411574e-09,1.2928527582708373e-07,1.8028802206396396e-07,1.093403094411574e-07,3.605727656100541,0.02830402636116067,0.5023864455936893,0.06449658961449348,0.027653092122174636,0.05068766616066278,0.01969592750760412,0.016696312911576614,0.021217015503766305,0.04284785528791778
123,15989,15999,1786181314.025625,1786181314.0756254,11,41.728294048434186,22.599295373508507,0.0022559077442186803,0.0016534954823417846,1.215085e-07,1.774787e-07,9.849255e-08,8.364086892563948e-09,4.984477313089335e-09,5.517862225658189e-09,1.2987258689256393e-07,1.8246317731308934e-07,1.040104122256582e-07,3.561736277513949,0.857144200866059,3.0324958701439324,0.06440225063460024,0.027317716239772118,0.05305105619755339,0.019667456967699577,0.016502439352158966,0.022211303034212693,0.04010958927368057
124,16055,16061,1786181314.3554783,1786181314.385631,7,12.08253644533028,11.643852586347712,0.0011771062473583099,0.001164718423890977,1.183049e-07,1.61934e-07,1.002529e-07,8.237398404670858e-09,4.81329569748938e-09,5.34525225519593e-09,1.2654229840467086e-07,1.6674729569748938e-07,1.0559815225519593e-07,0.37883364737043745,1.3514985905558823,3.0985388455526235,0.06509597765395521,0.028865700840920928,0.05061880472556306,0.01988677755283147,0.017467715766547282,0.021242193444758535,0.4539751920214086
125,16069,16275,1786181314.4256248,1786181315.4556334,207,750.2376891539968,124.39399326599805,0.010371172086740271,0.004188371814485299,1.814863e-07,1.670517e-07,1.309832e-07,1.0109931735523631e-08,4.871218713142221e-09,6.2631871279911745e-09,1.9174318651857455e-07,1.7193022989436985e-07,1.373783933554908e-07,0.5365692360046201,4.073388417076799,9.660883440923763,0.05476302100963071,0.028396872212710082,0.04559108071578364,0.01663523819166589,0.01666130075442775,0.019004591213334296,0.7326052837763783
126,16277,16277,1786181315.4657295,1786181315.4657295,1,12.791782568535657,12.791782568535657,0.001506286510142063,0.001506286510142063,1.928496e-07,1.567149e-07,1.498597e-07,1.0440810040131233e-08,4.642423619710206e-09,6.569740318354851e-09,2.0329041004013122e-07,1.613573236197102e-07,1.5642944031835483e-07,2.3602425025576266,1.183188324092533,2.4126147280116834,0.05135908444880182,0.0287710711272507,0.04199810657178192,0.015610214714035111,0.017592812894345687,0.017467079800293966,0.11431108733113113
127,16295,16304,1786181315.555638,1786181315.5999477,10,13.440703153023847,12.424358283799606,0.001345741292616907,0.0012811364648619766,1.963611e-07,1.549228e-07,1.193245e-07,1.0551687202075787e-08,4.652867474273999e-09,6.238102470065102e-09,2.069127872020758e-07,1.59575667474274e-07,1.255626024700651e-07,0.8387415648121397,0.8750830405105111,3.3501143887760563,0.050995430371204596,0.02915735856423704,0.049681205865711564,0.015492795064991124,0.017816195959459567,0.020664424471255802,0.5705176553888929
128,16309,16382,1786181315.6254952,1786181315.989927,74,372.47498934868514,77.35428092678511,0.006960310647823675,0.0032682613756266285,2.063662e-07,1.473532e-07,1.292286e-07,1.0667417547826082e-08,4.617952352488837e-09,6.206968193184265e-09,2.17180644663539e-07,1.519457242741056e-07,1.3548518604950676e-07,0.5984916236079506,2.3863024590062936,8.50850076187426,0.048992053793012344,0.030377796133800303,0.04636245129761232,0.0148752515996595,0.017992393813726696,0.019318984813115194,1.2267982275702138
129,16389,16500,1786181316.0256417,1786181316.579722,112,331.84113742218835,54.9174395673201,0.0070580443220404,0.002892713198808663,2.242967e-07,1.607872e-07,1.393226e-07,1.1519704902059107e-08,4.772307379466573e-09,6.4649334979048076e-09,2.3603612045939562e-07,1.6558285953450836e-07,1.4582666193359091e-07,1.3536495324050746,2.771289169657284,6.2568087998769695,0.048637487181206,0.0282609151069466,0.044252310539885834,0.014698362757713655,0.017090814220599493,0.018412149064947002,0.047873872957848417
130,16529,16539,1786181316.725648,1786181316.7754402,11,15.592543808515364,12.977410023013737,0.0017089991116865232,0.0015488077836283123,2.334086e-07,1.586201e-07,1.366106e-07,1.1371492961175417e-08,4.700966282858517e-09,6.412892896430449e-09,2.447800929611754e-07,1.633210662828585e-07,1.4302349289643046e-07,1.94859489905063,2.742585771029159,1.3126993093203374,0.04645595384017804,0.028783587278410096,0.044838038437985124,0.014082249265204632,0.017592040820223965,0.018654971725747233,0.02810924251195594
131,16569,16627,1786181316.9256375,1786181317.215518,59,268.57024753989566,67.76294916978449,0.006039845887291912,0.003018218218867922,1.970324e-07,1.318324e-07,1.286714e-07,1.0590587068805245e-08,4.403832903906084e-09,6.160875436933713e-09,2.0766121445426512e-07,1.362362329039061e-07,1.348952382968794e-07,0.6262827269494465,2.25999603862202,7.746302932570246,0.05126683858542736,0.03179523671777887,0.046138309756710336,0.015556753580079163,0.019237655722638382,0.01923763267039726,0.7742640835043413
132,16629,16684,1786181317.2256286,1786181317.4998343,56,172.91009219387777,51.97104405471366,0.004793203100857585,0.002628360369658985,1.923304e-07,1.326764e-07,1.224831e-07,1.0465386433592594e-08,4.271206468274766e-09,6.168511090781186e-09,2.028779783365227e-07,1.3696136554572809e-07,1.2863901497318372e-07,0.5432607480714989,1.2079787123098398,7.011641419110877,0.05198976151813521,0.031188464049368966,0.0476696775747904,0.015792001880646812,0.019117389355133282,0.019872414776222536,0.04058894903603928
133,16689,16691,1786181317.5256555,1786181317.5356364,3,14.53281239918237,13.212695985208878,0.001439124696901402,0.0013734083400818598,1.856483e-07,1.272283e-07,1.245196e-07,1.0510449824537715e-08,4.245446743828712e-09,6.038840926286489e-09,1.961587498245377e-07,1.3147374674382871e-07,1.305584409262865e-07,1.568111653187885,0.7119975442716401,3.2010576042576284,0.05358134460422516,0.03229121162310128,0.04625392945066355,0.016276129046263157,0.019861817678689626,0.019288998223877633,0.018901588780628923
134,16709,16715,1786181317.6256723,1786181317.6556296,7,18.205504127438854,14.929451326800802,0.001558351322722426,0.0014047268013286328,1.806681e-07,1.255085e-07,1.17411e-07,1.0293111504031803e-08,4.188528034091423e-09,6.066069976317302e-09,1.909612115040318e-07,1.2969702803409143e-07,1.234770699763173e-07,1.1477003920528661,2.7724637856453027,2.4543804133731473,0.05390158138900288,0.03229470985680617,0.04912709672627139,0.01637937137022543,0.019888215977122852,0.020491239087460568,0.023757613900851317
135,16717,16717,1786181317.6657617,1786181317.6657617,1,11.48402448496808,11.48402448496808,0.001235776766500174,0.001235776766500174,1.806681e-07,1.255085e-07,1.17411e-07,1.0290057509926904e-08,4.187854048380608e-09,6.0519958724088395e-09,1.909581575099269e-07,1.296963540483806e-07,1.2346299587240884e-07,0.9562564150709728,2.763180273966172,1.712971556728814,0.053886450380140595,0.032289680972067816,0.049018702509501626,0.016375359909669616,0.019886719772084067,0.020448121347544156,0.03201093981717
136,16729,16733,1786181317.7256408,1786181317.7456312,5,14.43716100782715,12.990630221616621,0.0014973895834874936,0.0013992300407560322,1.730003e-07,1.242724e-07,1.125607e-07,1.0141809536714636e-08,4.159908398641629e-09,5.944367240479967e-09,1.8314210953671463e-07,1.2843230839864163e-07,1.1850506724047997e-07,2.3094227744119826,2.6678217319086928,0.45309600850464515,0.05537671941322354,0.032389888646477176,0.05016129163356119,0.016833099495443694,0.01995942207034973,0.02093425886749389,0.037336450047816466
137,16749,16754,1786181317.825665,1786181317.8499498,6,14.93954022965134,13.251437455318273,0.0013886325870771721,0.0013010552579847496,1.636459e-07,1.245795e-07,9.893229e-08,9.89768103211686e-09,4.131598312592232e-09,5.751604963385539e-09,1.7354358103211687e-07,1.2871109831259222e-07,1.0468389496338553e-07,1.2496001562544299,2.937292921930199,1.7372124228899204,0.057032819651001834,0.032099775216894604,0.05494255874836372,0.017344286281259943,0.019790013585415777,0.02294763115932196,0.03466007650419811
138,16789,16799,1786181318.025392,1786181318.075641,11,27.632968437066133,15.852113074942995,0.00198905063943491,0.0014744627129663704,1.723133e-07,1.247349e-07,1.108667e-07,9.682159128892044e-09,4.121135713530311e-09,5.730368547728361e-09,1.8199545912889203e-07,1.288560357135303e-07,1.1659706854772837e-07,2.0900618449704935,3.2656327180256217,1.2409864117303702,0.05319990842422479,0.03198242741469461,0.049146763267727454,0.016197819817788905,0.019718193731151367,0.02056051007059598,0.2373751469978054
139,16809,16813,1786181318.125638,1786181318.1456332,5,14.581812972320403,12.779746115227011,0.0013293235226569098,0.0012449941014420589,1.692386e-07,1.176384e-07,1.117409e-07,9.904416859110996e-09,4.107801300750251e-09,5.787825665594095e-09,1.7914301685911099e-07,1.2174620130075027e-07,1.175287256655941e-07,0.08961797356750535,3.3335972875385766,1.2849303580288556,0.0552877542538202,0.03374068371423992,0.04924605130439546,0.016826233699644904,0.020797923369407924,0.020596583106379646,0.029614160986041558
140,16823,16826,1786181318.1956353,1786181318.2100608,4,17.081765971865025,15.021121755706293,0.0014441667551077038,0.0013531319343539714,1.692386e-07,1.176384e-07,1.117409e-07,9.855920390611017e-09,4.0494645054265525e-09,5.7980327403506666e-09,1.7909452039061103e-07,1.2168786450542658e-07,1.1753893274035068e-07,0.37154329461732233,3.757311436199087,0.8763750903956963,0.05503191270861453,0.03327746677222638,0.049328594090665326,0.016746070415237565,0.02051921887511518,0.02062587439716896,0.13426046055999277
141,16849,16868,1786181318.3256404,1786181318.419955,20,33.11907761222456,19.32535313116793,0.0019643078469078245,0.001498393031449029,1.624793e-07,1.121247e-07,1.10495e-07,9.702392492145269e-09,4.007072037321385e-09,5.819820164291697e-09,1.7218169249214527e-07,1.1613177203732139e-07,1.163148201642917e-07,0.2066998161071436,4.387285720705682,0.22876942538094883,0.0563497323300111,0.03450452558758109,0.05003506978862157,0.01714958524596353,0.021284046043783162,0.020909891941986135,0.03116011349932373
142,16889,16899,1786181318.525639,1786181318.5756357,11,21.40806437175621,16.176067903081513,0.0016229269579536036,0.0014179844520350994,1.445093e-07,1.222637e-07,9.550904e-08,9.299199461379326e-09,4.010427132492849e-09,5.558582703773411e-09,1.538084994613793e-07,1.2627412713249286e-07,1.0106762270377341e-07,1.173231450979276,3.4512443097377923,1.6809743549809224,0.06045959322068311,0.031759689053881504,0.05499864886791949,0.018410490189438158,0.01961248276475986,0.023003832606548376,0.021956031285333133
143,16969,16970,1786181318.9256406,1786181318.9299355,2,13.077503933220385,13.025627607039604,0.0013702375781840432,0.0013638006747781822,1.480646e-07,1.04437e-07,9.309558e-08,8.991888722983995e-09,3.89006601880428e-09,5.186371824192224e-09,1.57056488722984e-07,1.0832706601880428e-07,9.828195182419221e-08,3.137741679128516,0.32613923257574406,1.7515610088030495,0.05725254293421525,0.03591035806595415,0.05277031356128141,0.017454810710883936,0.02219978843252906,0.022138117895979945,0.01968643061730155
144,16989,16990,1786181319.0256383,1786181319.0298767,2,13.537252087217567,13.182049017737162,0.0011984787679644579,0.0011863643496260359,1.226901e-07,1.091162e-07,8.545546e-08,9.131181393585607e-09,3.791103353366742e-09,5.262316685654429e-09,1.3182128139358557e-07,1.1290730335336673e-07,9.071777668565442e-08,1.0662220684527257,2.7235496102578987,2.1468734783288728,0.06926892431618123,0.03357712457995979,0.05800742410091911,0.021114548887457806,0.020782648616378373,0.024340221257611254,0.021910787140917057
145,17009,17018,1786181319.1256564,1786181319.1699333,10,26.18851787530659,18.611822146539748,0.0016293516602620525,0.001348984031951722,1.358666e-07,1.017652e-07,8.667315e-08,8.593415110654721e-09,3.793279047603251e-09,5.091224873293216e-09,1.4446001511065476e-07,1.0555847904760324e-07,9.176437487329321e-08,1.5092460808083563,0.07299782831368545,4.05324203130662,0.059486282186737,0.03593518976651709,0.05548146983191676,0.018153361892105268,0.022251700317921598,0.023301198642528005,0.3809127227500914
146,17027,17046,1786181319.2156315,1786181319.3102043,20,161.9988554220815,58.20030852270873,0.0038721990092979637,0.0023295538191683996,1.210777e-07,1.025836e-07,8.4978e-08,8.505262859016614e-09,3.739896548835123e-09,5.082241083611785e-09,1.295829628590166e-07,1.063129577390772e-07,9.006024108361177e-08,1.3260761606229454,2.8183273912887774,6.95337890820524,0.06529819889520602,0.03520750023669246,0.05625310491565596,0.019918211419794413,0.021712886653382606,0.02363010159760776,0.763333053325172
147,17049,17066,1786181319.3256412,1786181319.4100971,18,154.00204977944543,38.35539799703771,0.0037982125455430483,0.0019385354800018264,1.187833e-07,9.556924e-08,8.28669e-08,8.304915979230546e-09,3.6624206823274956e-09,5.019620146407295e-09,1.2708821597923054e-07,9.923166068232749e-08,8.788652014640729e-08,2.219978359113934,3.9276189534691515,4.159076219208929,0.06534743063061846,0.036907156829937185,0.05711478961221633,0.01994658508136004,0.022796438782100192,0.024004361165383535,0.14944599661586572
148,17069,17116,1786181319.4254594,1786181319.6599226,48,249.6177182893383,42.60369267041301,0.00461097771618454,0.0018738199214115062,1.076909e-07,9.12103e-08,7.317022e-08,8.135017769689878e-09,3.5198543878714388e-09,4.787192853126283e-09,1.1582591776968988e-07,9.473317139607932e-08,7.795741285312629e-08,0.9822533675688929,1.7445025352920855,5.9715915706009675,0.06834521882576618,0.037241876280707804,0.06044138145885104,0.020887181095303117,0.023144615608711262,0.025422221108602917,0.04677321981107994
149,17169,17175,1786181319.9256663,1786181319.955483,7,19.595692760466598,15.5360093397378,0.0013591711510243954,0.0012100919125594526,9.168842e-08,9.099931e-08,6.656656e-08,7.155477450663916e-09,3.380641306503322e-09,4.501654779715199e-09,9.884389745066391e-08,9.437995130650333e-08,7.10682147797152e-08,0.24858390304216008,3.9226841979309253,0.2899222471425172,0.07239169526822264,0.03581948424819586,0.06334273032224952,0.022182023439097805,0.022406366220201878,0.026718166528468524,0.03718626853949411
150,17177,17177,1786181319.9657078,1786181319.9657078,1,11.575714779102931,11.575714779102931,0.0010456912431382396,0.0010456912431382396,9.168842e-08,9.099931e-08,6.656656e-08,7.268339839950405e-09,3.420142393763798e-09,4.510805784765741e-09,9.89567598399504e-08,9.44194523937638e-08,7.107736578476574e-08,0.7050150892736825,3.317050578541962,0.27572025061412603,0.07344965302517037,0.03622285630102729,0.06346332219095645,0.022507311474888037,0.022659438225824478,0.02677043824461009,0.03264839624662906
151,17429,17430,1786181321.2256575,1786181321.230029,2,14.958439335241774,14.252749176538101,0.0010971773527968822,0.0010703071792443903,7.471983e-08,7.519513e-08,6.751333e-08,6.909813282844117e-09,3.2626971466599463e-09,4.617527191664819e-09,8.162964328284413e-08,7.845782714665995e-08,7.213085719166483e-08,3.4081206794579133,1.1092176004766925,1.1795148900701047,0.0846477486697765,0.041585336745454275,0.06401584991337109,0.02595835389029611,0.026077401059807402,0.02697468407259175,0.03245859594904128
152,17449,17467,1786181321.3256426,1786181321.4156833,19,34.85680422129258,29.066675376982847,0.001591568482112948,0.0014524767209522901,7.726546e-08,7.845593e-08,6.707879e-08,6.635077847511278e-09,3.1968272632738864e-09,4.51048277457167e-09,8.390053784751128e-08,8.165275726327388e-08,7.158927277457166e-08,1.1114899245118526,1.1946260957090848,4.783218614377336,0.07908216802479609,0.039151374925718394,0.06300500895839857,0.024262301921689128,0.02456626056199997,0.026577945738361006,0.5354801969073486
153,17469,17558,1786181321.4256406,1786181321.8698223,90,276.84883701046147,41.36338199528331,0.0043964992744388596,0.0017248273452782708,8.144332e-08,7.238107e-08,6.723138e-08,6.826484866721009e-09,3.1158857184304687e-09,4.472421852663899e-09,8.838358823218979e-08,7.549587395334819e-08,7.166916135685999e-08,0.7218217789711576,2.889564630734254,5.358520519263424,0.0776217882075769,0.041024020959129534,0.06221576227128791,0.023791709291558407,0.025766356994380075,0.026247526515739174,0.2500631944810851
154,17569,17577,1786181321.925659,1786181321.9656367,9,34.63808874503641,21.29289029626182,0.0015655213378996144,0.0012259478937987176,7.526042e-08,7.288144e-08,6.477395e-08,6.657102666290979e-09,3.0542171409972914e-09,4.455025491464987e-09,8.191752266629098e-08,7.593565714099729e-08,6.922897549146499e-08,1.1165263047535465,1.263976933037784,4.277612941671499,0.08126591775084535,0.04022111932661015,0.06435203552788343,0.02493413627084663,0.02533156106422996,0.027156792195855504,0.01209105219803738
155,17689,17693,1786181322.5256379,1786181322.5456398,5,25.092087951111036,16.99150667680108,0.001330698890088832,0.0010908882658935337,6.759882e-08,5.920238e-08,5.544069e-08,6.594933579593222e-09,2.8317054695723053e-09,4.365611309096193e-09,7.419375357959323e-08,6.20340854695723e-08,5.98063013090962e-08,3.390588390156562,1.9521391323502797,1.1986603449122735,0.08888798894895591,0.045647572372691694,0.0729958407337294,0.027272200754145468,0.028905589450383098,0.030820468407358827,0.0388621018968605
156,17695,17696,1786181322.5557399,1786181322.5597017,2,16.860852229093265,15.744092249213107,0.001108630434712704,0.0010690209017172505,6.759882e-08,5.920238e-08,5.544069e-08,6.3972884101754674e-09,2.8123292380627884e-09,4.217909020040294e-09,7.399610841017547e-08,6.201470923806279e-08,5.965859902004029e-08,3.7603201185439348,0.9202804007745905,0.8458857333017453,0.0864535136140007,0.04534933260752878,0.07070032986339256,0.026531300841556846,0.028719057428326027,0.029859065292581567,0.11118946389260909
157,17698,17698,1786181322.5700815,1786181322.5700815,1,15.983906014536943,15.983906014536943,0.0010794128554805116,0.0010794128554805116,6.759882e-08,5.920238e-08,5.544069e-08,6.328777417000982e-09,2.8016762916954564e-09,4.166747024370646e-09,7.392759741700098e-08,6.200405629169546e-08,5.960743702437064e-08,3.8214145841003013,1.166964523449692,0.13673309937475994,0.08560777662483067,0.04518536714039359,0.06990313511139967,0.026275308378443683,0.028617542731970994,0.02952793590698459,0.13345189497328708
158,17709,17710,1786181322.6255038,1786181322.6298273,2,24.63913748857793,20.165225842792925,0.0013889610774335654,0.0012382733338678763,7.866572e-08,5.666074e-08,5.763606e-08,6.290563187503259e-09,2.782471810173761e-09,4.095163696321398e-09,8.495628318750327e-08,5.944321181017376e-08,6.17312236963214e-08,3.688792838189345,2.3321639255762854,0.8878351208878836,0.07404469741405093,0.04680886200320515,0.06633854634582488,0.022737356263373976,0.02965838135095103,0.02804640373494898,0.18508491664795088
159,17713,17717,1786181322.6456683,1786181322.6656792,5,15.633489147400583,13.455848047542947,0.0010922977807125056,0.0010114687292837729,7.866572e-08,5.666074e-08,5.763606e-08,6.5349156082148935e-09,2.7622091064200885e-09,4.146937560306233e-09,8.520063560821489e-08,5.9422949106420084e-08,6.178299756030623e-08,2.8805532439850134,1.0258926831023356,1.9535193596661509,0.0767002933643543,0.04648379647212182,0.06712101348436979,0.02355180661316978,0.0294618148192805,0.028381499926693945,0.26578761818936586
