imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,q_norm,P_theta_x,P_theta_y,P_theta_z,P_bg_x,P_bg_y,P_bg_z,P_min_eigenvalue,P_symmetry_error,r_theta_x,r_theta_y,r_theta_z,residual_norm,R_x,R_y,R_z,NIS,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,K_theta_x,K_theta_y,K_theta_z,K_bg_x,K_bg_y,K_bg_z
14859,1786181308.3756235,0.0056896209716796875,14830,True,True,,-0.03413367497696313,0.02704030488008094,-0.10606039034661395,1.0,9.277875480719236e-09,5.370532566679905e-09,6.313594763016083e-09,3.2936412750960164e-08,1.6850935897216264e-08,2.4053983282278848e-08,4.525613459300717e-09,0.0,0.000727636686069264,-0.002090646961360491,-0.0008617518916336119,0.0023754738867631914,1.635543e-07,1.999837e-07,1.410162e-07,29.356261064931818,4.089853429106513e-05,-5.5983770616320595e-05,-3.856825915649305e-05,-1.2085516247160943e-05,3.398661448343215e-05,1.59991578634196e-05,0.056726583977998235,0.026854844825135168,0.04477212421589742,-0.017272489152238193,-0.016131729654292538,-0.0186040497101098
14860,1786181308.3798425,0.00421905517578125,14831,True,True,,-0.003228915460715973,0.022745260265597506,-0.10181532850447737,1.0,9.187167560337034e-09,5.341963410367699e-09,6.266313158098471e-09,3.29278980553577e-08,1.6840200467864384e-08,2.4045857257249276e-08,4.506509296610992e-09,0.0,0.0006585579756181984,-0.002096402914765733,-0.0008059093093651154,0.00234053276055046,1.635543e-07,1.999837e-07,1.410162e-07,28.296166895534498,3.66277151500083e-05,-5.5859415121357145e-05,-3.579904173941172e-05,-1.0785521955765817e-05,3.387142161414464e-05,1.4848536804499175e-05,0.05617197878661883,0.026711988098999613,0.04443683224841873,-0.01710399902125637,-0.016046767510038425,-0.01846503356097822
14861,1786181308.385627,0.005784511566162109,14832,True,True,,-0.01919709693876021,0.009928213843983362,-0.10076490804128188,1.0,9.25706285160872e-09,5.356348569895258e-09,6.305828899451646e-09,3.293423872073312e-08,1.6844824538827234e-08,2.4052733636409465e-08,4.515984685193348e-09,0.0,0.000633651961862699,-0.002122829431353963,-0.0007307733700120049,0.0023327986029046187,1.635543e-07,1.999837e-07,1.410162e-07,27.86682822727975,3.550374280129143e-05,-5.672597007431247e-05,-3.266513935953783e-05,-1.043771922319604e-05,3.43769380358026e-05,1.3543890861314883e-05,0.056599330230247775,0.026783920409352964,0.04471705350578727,-0.017234387935498096,-0.01609092806701183,-0.018581586900431706
14862,1786181308.3899148,0.0042877197265625,14833,True,True,,-0.018121394219537013,-0.0028893360940524396,-0.09438686693214318,1.0,9.175204124244363e-09,5.3302813909723e-09,6.262831087933152e-09,3.292654292529412e-08,1.6834999150041078e-08,2.4045349129269404e-08,4.498518603020994e-09,0.0,0.000664467664639464,-0.0020586025731416185,-0.0006431412999123626,0.0022567659522311303,1.635543e-07,1.999837e-07,1.410162e-07,25.979937190650414,3.694069951257062e-05,-5.4736406889434024e-05,-2.855124317112478e-05,-1.0889504502451758e-05,3.3186440299920124e-05,1.1834978604186273e-05,0.05609883051897478,0.026653574756007645,0.04441213938795113,-0.01708237190606472,-0.01601352527862792,-0.018455201624625633
14863,1786181308.3956258,0.005711078643798828,14834,True,True,,0.01065163528496544,0.01625223746564764,-0.07628920891074738,1.0,9.239310678266153e-09,5.343247465582605e-09,6.2987501412508036e-09,3.293234880912454e-08,1.683914095396146e-08,2.405160569024489e-08,4.50705743751396e-09,0.0,0.0006134083010472506,-0.0021215619572657538,-0.0005657973977481287,0.002279785423589142,1.635543e-07,1.999837e-07,1.410162e-07,26.247514580871943,3.4318487667123134e-05,-5.656678630819849e-05,-2.5261652305248436e-05,-1.008144052652852e-05,3.425579779366638e-05,1.0468957244665773e-05,0.05649078852728411,0.026718411047580916,0.04466685525096043,-0.017202014961154498,-0.016053533759866855,-0.018561192905115532
14864,1786181308.3997946,0.00416874885559082,14835,True,True,,0.003204865725491969,-0.009348365332146027,-0.06671229286799203,1.0,9.147880642251385e-09,5.3146406583399505e-09,6.250047665819653e-09,3.2923769219296334e-08,1.682842710888951e-08,2.4043238462737443e-08,4.487871080710029e-09,0.0,0.0006017100009209172,-0.0020479379879487407,-0.0005094914960954986,0.002194467250219382,1.635543e-07,1.999837e-07,1.410162e-07,24.26596074139317,3.3349536598139466e-05,-5.43148122651324e-05,-2.2572747802874318e-05,-9.803751283560812e-06,3.288854034317742e-05,9.35311267064272e-06,0.05593176848523665,0.02657536592569274,0.04432148718324984,-0.01703221028369671,-0.015968572235676364,-0.018418040265400518
14865,1786181308.4056115,0.005816936492919922,14836,True,True,,0.01173678547677553,0.015119828127510795,-0.059264798980662683,1.0,9.225112463791819e-09,5.331136943788454e-09,6.29263025250951e-09,3.2930792135114896e-08,1.683385818715434e-08,2.4050651774782684e-08,4.4987720027817145e-09,0.0,0.0005351615247735219,-0.002060973402514786,-0.00043439482198965695,0.0021731792574112983,1.635543e-07,1.999837e-07,1.410162e-07,23.60627390625249,2.9890631725358023e-05,-5.4847607128884634e-05,-1.9376857068574473e-05,-8.750654361471463e-06,3.317462801632461e-05,8.026796667884013e-06,0.056403976807506924,0.02665785463870416,0.04462345670749079,-0.01717631232750403,-0.016019286105729853,-0.01854369472762094
14866,1786181308.4099877,0.00437617301940918,14837,True,True,,-0.0021029018688629984,0.007629802499494472,-0.04862017977733057,1.0,9.155205982642529e-09,5.308609805911973e-09,6.255417466378794e-09,3.2924200341472725e-08,1.682532646852605e-08,2.404426805014452e-08,4.48362589284923e-09,0.0,0.0004893399111761351,-0.002035822945266419,-0.00038939805339751926,0.0021297087728449826,1.635543e-07,1.999837e-07,1.410162e-07,22.58577305224348,2.7116482497477816e-05,-5.396044084067791e-05,-1.726711652804022e-05,-7.914968315794957e-06,3.26170255915513e-05,7.150446187739174e-06,0.05597655569813083,0.026545210190494477,0.04435956652994466,-0.01704654932849784,-0.01595263011601756,-0.018434362910199162
14867,1786181308.4157,0.005712270736694336,14838,True,True,,-0.011682366900547204,0.00972771447390292,-0.04436626922351831,1.0,9.221575635902876e-09,5.322603023193552e-09,6.292015850997129e-09,3.293021363832224e-08,1.682986923525783e-08,2.4050642242185046e-08,4.4928606618766836e-09,0.0,0.0005246177199243117,-0.0020172597856982447,-0.00033951536859159077,0.002111831309684511,1.635543e-07,1.999837e-07,1.410162e-07,22.177293987990033,2.9319807046262313e-05,-5.360718317449119e-05,-1.5142087323967657e-05,-8.592557963912302e-06,3.241192068474981e-05,6.267869122478908e-06,0.05638235107704057,0.026615182366963617,0.04461909969860294,-0.01717039983124696,-0.015995827925456778,-0.018542361324860215
14868,1786181308.419623,0.003922939300537109,14839,True,True,,0.007500985657416709,0.01289109655321817,-0.04011148209264079,1.0,9.108330480723137e-09,5.288458754713563e-09,6.230867158250332e-09,3.291961539328863e-08,1.681719429886253e-08,2.404012511518742e-08,4.469924493708554e-09,0.0,0.000446892982359739,-0.002017826620343402,-0.00031016746468595625,0.0020898663745796218,1.635543e-07,1.999837e-07,1.410162e-07,21.62788054099075,2.4643133510953792e-05,-5.3294091108807776e-05,-1.369932287163282e-05,-7.173640054095619e-06,3.219004086942379e-05,5.668804781289649e-06,0.05568994977879663,0.02644444738075988,0.04418547085787959,-0.016959974250159545,-0.015894234364004698,-0.018362562548010414
14869,1786181308.4254897,0.0058667659759521484,14840,True,True,,-0.019123452702529197,0.0011409975123487463,-0.04011715089742208,1.0,9.110162280138124e-09,5.28938963384676e-09,6.2610126631386925e-09,3.291964642282896e-08,1.6817033945112244e-08,2.404539947796799e-08,4.470422378257752e-09,0.0,-0.00047413138570644744,-0.0020286584850899288,0.0007738686898850056,0.0022224150308220144,1.404098e-07,1.77156e-07,1.330617e-07,28.321410046885322,-3.1017039020777574e-05,-6.064857715530215e-05,3.641454055593829e-05,9.803631694421692e-06,3.625863737230942e-05,-1.5178517327548107e-05,0.06488266061163565,0.029857246954293842,0.04705345500678215,-0.019759922962428546,-0.01794687995644985,-0.01955467957971118
14870,1786181308.4297316,0.004241943359375,14841,True,True,,0.026673115665776383,0.009626853874976436,-0.03371038038009453,1.0,8.957867897808182e-09,5.247475301710492e-09,6.202974284256901e-09,3.290543506325097e-08,1.6801560104450868e-08,2.403543217459554e-08,4.4421660214752855e-09,0.0,-0.0005347041218518705,-0.0020263034758071837,0.0007421448993669951,0.0022231943967296473,1.404098e-07,1.77156e-07,1.330617e-07,28.341092071378508,-3.4348714419394124e-05,-6.0101652875268326e-05,3.459672062217542e-05,1.0812080205380771e-05,3.5924253953715374e-05,-1.4420483098857876e-05,0.06379801922620881,0.02962065080624922,0.04661727851288432,-0.019430304289363026,-0.017806040648544658,-0.019373917049622647
14871,1786181308.4356408,0.0059092044830322266,14842,True,True,,-0.019144068414428998,-0.0021269783789772782,-0.03902228289699568,1.0,8.982013046242792e-09,5.251657638373892e-09,6.237789495672561e-09,3.2907575657491365e-08,1.680265454554081e-08,2.4041531091175146e-08,4.4448243832598245e-09,0.0,-0.0003820644521916496,-0.001976342400514304,0.0007584022019083437,0.0021510640226545027,1.404098e-07,1.77156e-07,1.330617e-07,26.48623227688649,-2.4657938901315122e-05,-5.864296774613681e-05,3.5555398313851426e-05,7.848378186657863e-06,3.5109423950194204e-05,-1.4817190193267826e-05,0.06396998146190716,0.02964425889541299,0.046878925558801805,-0.019483514826650766,-0.01782199669378859,-0.019483049405318777
14872,1786181308.4398355,0.004194736480712891,14843,True,True,,0.019197605207384345,0.009555820197072528,-0.029420088706802405,1.0,8.84068584469798e-09,5.210519477065418e-09,6.1793033838598875e-09,3.289440355395339e-08,1.678751357961341e-08,2.4031495143616743e-08,4.416968041534269e-09,0.0,-0.00040116200404804054,-0.0019742044170020998,0.0007308473366579427,0.002143023999656198,1.404098e-07,1.77156e-07,1.330617e-07,26.253812121550837,-2.5460008138467958e-05,-5.8119220533552666e-05,3.394148266569218e-05,8.086553809519042e-06,3.480131797705742e-05,-1.4144213334981878e-05,0.06296344830990966,0.02941204412723778,0.04643938423416212,-0.019177923836344146,-0.017683977206534182,-0.019300976744612494
14873,1786181308.4456303,0.0057947635650634766,14844,True,True,,-0.004246300346425176,-0.00219688912090453,-0.032601736493467426,1.0,8.868042798515427e-09,5.213601274277137e-09,6.210152891501055e-09,3.2896872185491466e-08,1.678829176787207e-08,2.40369233578048e-08,4.418871828442637e-09,0.0,-0.0004303919986213091,-0.0019422568482226653,0.0007402120415286708,0.0021226193260613477,1.404098e-07,1.77156e-07,1.330617e-07,25.827660614960088,-2.7369904387624203e-05,-5.7213972962532755e-05,3.4548505986012456e-05,8.659274294996469e-06,3.4258063198390724e-05,-1.4395885139577062e-05,0.06315828506413966,0.029429439922903998,0.04667122780218234,-0.019238435278280463,-0.01769649744582832,-0.01939789032440142
14874,1786181308.4499876,0.004357337951660156,14845,True,True,,-0.02556024762072017,0.004160439815897079,-0.025130486608327847,1.0,8.755727832914008e-09,5.178754717281663e-09,6.162642950290917e-09,3.288640269705215e-08,1.677545776681142e-08,2.4028793548660208e-08,4.3951543440879245e-09,0.0,-0.0003284360814199529,-0.0019120660735132576,0.000711233204467602,0.0020663299833753933,1.404098e-07,1.77156e-07,1.330617e-07,24.378950541096618,-2.0652015776281856e-05,-5.5934420928044824e-05,3.294350319457306e-05,6.602592645592367e-06,3.352765423607334e-05,-1.3729205775281648e-05,0.06235837727335202,0.029232739700463084,0.04631417581607885,-0.018995940873680905,-0.01758003811674926,-0.019250166144503866
14875,1786181308.4556267,0.005639076232910156,14846,True,True,,0.006391081786634235,0.006257441161661006,-0.029377819402552564,1.0,8.778396842707893e-09,5.179382142557758e-09,6.186741677521601e-09,3.28884537512479e-08,1.6775413423147868e-08,2.4033062514209205e-08,4.395387276329135e-09,0.0,-0.0004294282854890012,-0.0019032197690460387,0.0006912794845215497,0.0020699085649820525,1.404098e-07,1.77156e-07,1.330617e-07,24.503431747336116,-2.7008319164079534e-05,-5.569090979023403e-05,3.214384802279392e-05,8.533694808794414e-06,3.336394044436772e-05,-1.3396444442207389e-05,0.0625198265016153,0.02923628110398084,0.046495285233344945,-0.019046457432844343,-0.017584427441682295,-0.019326103415599188
14876,1786181308.4597888,0.0041620731353759766,14847,True,True,,-0.039423820908174555,0.005158811221216638,-0.03256021495811036,1.0,8.658103444120224e-09,5.141216769443354e-09,6.130990449838234e-09,3.2877255122756795e-08,1.6761428173447024e-08,2.402351492321056e-08,4.369323982714102e-09,0.0,-0.0002604052381480712,-0.0018698133243225934,0.0006682033538177371,0.002002625396304195,1.404098e-07,1.77156e-07,1.330617e-07,22.815941043782757,-1.6205500819689595e-05,-5.429217996063756e-05,3.079283956815554e-05,5.232566381504084e-06,3.2574266131624025e-05,-1.2835960119628048e-05,0.06166309608631656,0.029020847135618498,0.04607629742052608,-0.01878672329791332,-0.017456788810463787,-0.01915272368399578
14877,1786181308.4656196,0.0058307647705078125,14848,True,True,,0.026617340525443938,0.009387294955085014,-0.034677909997990725,1.0,8.710460742497499e-09,5.148796714496531e-09,6.167916707949049e-09,3.288207337895001e-08,1.6763947659932965e-08,2.4030016889945955e-08,4.374261370916789e-09,0.0,-0.00042521573415851653,-0.0018863626539041953,0.0006568344450789153,0.0020422056632138134,1.404098e-07,1.77156e-07,1.330617e-07,23.80126155145878,-2.652114203269967e-05,-5.48669757989953e-05,3.044915037240597e-05,8.375146520580616e-06,3.28899215647607e-05,-1.2691209850752138e-05,0.062035985447588864,0.029063633829863322,0.04635380973105813,-0.01890180028932675,-0.01748505822094502,-0.019268838814104954
14878,1786181308.4699943,0.00437474250793457,14849,True,True,,-0.03730690562107664,-0.00023297396647974696,-0.03573048078813997,1.0,8.618331784796003e-09,5.117811252420287e-09,6.1249968392514316e-09,3.287348634816021e-08,1.675257329954266e-08,2.4022690145364945e-08,4.353001262942746e-09,0.0,-0.0002620607032849141,-0.001843900610013048,0.0006533510897743191,0.0019737053777912155,1.404098e-07,1.77156e-07,1.330617e-07,22.15644231617315,-1.6217475541198485e-05,-5.329404072625336e-05,3.0078901525648363e-05,5.225129866284965e-06,3.198892159317985e-05,-1.253824377643207e-05,0.06137984231925223,0.028888728734206885,0.04603125354962264,-0.018703185173021095,-0.01738194277960213,-0.01913554760821334
14879,1786181308.4756343,0.0056400299072265625,14850,True,True,,0.02234268224905707,0.009322416111927074,-0.030391619544363542,1.0,8.657216089673984e-09,5.121581860212062e-09,6.15239941000288e-09,3.287705543184166e-08,1.6753753302996678e-08,2.402754297101436e-08,4.355352116279168e-09,0.0,-0.0003261296458006241,-0.0018541049526822786,0.0006596498309690203,0.0019947941299613982,1.404098e-07,1.77156e-07,1.330617e-07,22.673130856562434,-2.0234527201051837e-05,-5.3632047525742243e-05,3.0503071308956155e-05,6.44730361408594e-06,3.2187832781256385e-05,-1.2712324134911865e-05,0.06165677680567624,0.02891001277447617,0.046237192384302406,-0.018789015659775348,-0.01739734768430463,-0.019221935246661406
14880,1786181308.480017,0.004382610321044922,14851,True,True,,-0.008556435054557015,0.0018333782791458168,-0.02505258322022863,1.0,8.572033663410162e-09,5.092218388644175e-09,6.111238096163019e-09,3.2869111192473454e-08,1.674298615752312e-08,2.4020521162581287e-08,4.335138618934007e-09,0.0,-0.0002997945711010065,-0.0018203782663443054,0.0006478566450721811,0.0019553444837175156,1.404098e-07,1.77156e-07,1.330617e-07,21.777679155611658,-1.8419303281915208e-05,-5.2351506066397285e-05,2.9757763875336367e-05,5.884710711701453e-06,3.1430709449104324e-05,-1.2402168858418514e-05,0.0610501069646067,0.028744263364763583,0.04592785230205389,-0.018605452562891724,-0.017299824491388095,-0.01909415288039311
14881,1786181308.4857097,0.005692720413208008,14852,True,True,,-0.007497053765268716,0.007128268569696713,-0.022909658051370213,1.0,8.621312763687938e-09,5.098667980405434e-09,6.142599637100268e-09,3.287364387211081e-08,1.6745162904599157e-08,2.4026060380251714e-08,4.3393164670490485e-09,0.0,-0.00016905968294117873,-0.0018103067831279271,0.0006363185344610454,0.0019263159405283983,1.404098e-07,1.77156e-07,1.330617e-07,21.059838215475022,-1.049032035314702e-05,-5.211662436172845e-05,2.9378211339251948e-05,3.4629920304625624e-06,3.1324298277638856e-05,-1.2243996525335672e-05,0.061401073363161876,0.028780669539388876,0.046163544012102244,-0.018713828323924632,-0.017324452375510117,-0.01919291694052521
14882,1786181308.4897995,0.004089832305908203,14853,True,True,,0.029783738242700822,0.007096944271419074,-0.023962676054844874,1.0,8.512433834544356e-09,5.062832148325631e-09,6.086872089181497e-09,3.286349802815933e-08,1.6732075492878266e-08,2.4016516583954844e-08,4.3146312451903716e-09,0.0,-0.0002675662115049158,-0.0017874265775403356,0.00060901532115812,0.0019071929920807644,1.404098e-07,1.77156e-07,1.330617e-07,20.65743147434084,-1.6323359756279355e-05,-5.110220648131888e-05,2.7861207488149373e-05,5.233089760229018e-06,3.0703007480472046e-05,-1.1610810644139052e-05,0.060625636795602456,0.02857838530058909,0.04574473417589788,-0.0184787481451435,-0.01720487988413924,-0.019019636864375085
14883,1786181308.4956164,0.005816936492919922,14854,True,True,,-0.02668051084705941,0.007066241263938602,-0.03034265024420074,1.0,8.580421347679887e-09,5.074015416576815e-09,6.126864552785391e-09,3.28697701999187e-08,1.6735999030440887e-08,2.4023558256272153e-08,4.322048127466936e-09,0.0,-7.344546379943004e-05,-0.0017665895461336843,0.000597970138812926,0.0018664943470510379,1.404098e-07,1.77156e-07,1.330617e-07,19.711209553062496,-4.58554031319116e-06,-5.0604593843470544e-05,2.75372753898341e-05,1.6494864059393635e-06,3.0445112105794416e-05,-1.1477613187875132e-05,0.06110984462964622,0.028641511911608568,0.046045289954117004,-0.01862774984902428,-0.0172457578604824,-0.019145433769527213
14884,1786181308.4998355,0.00421905517578125,14855,True,True,,0.03190738566653465,0.011296854151832807,-0.031396441631012864,1.0,8.488553075189284e-09,5.0428367149942625e-09,6.0792984782076375e-09,3.286119762304456e-08,1.6724604005481007e-08,2.4015426254604337e-08,4.30049500720268e-09,0.0,-0.00022445974376580696,-0.0017686230719314486,0.0005895050947047336,0.0018777449251222815,1.404098e-07,1.77156e-07,1.330617e-07,19.983480967637362,-1.366267558976161e-05,-5.036073250960457e-05,2.693499264276504e-05,4.41292665238688e-06,3.0278453757989123e-05,-1.1225272249075628e-05,0.06045555799263827,0.02846551606084536,0.04568781615051231,-0.0184295304202858,-0.01714207484320453,-0.018997648882518276
14885,1786181308.5056393,0.005803823471069336,14856,True,True,,-0.04373080626011773,0.0006139316980748174,-0.03031994735876379,1.0,8.558048729851155e-09,5.054681618506313e-09,6.1192506901566985e-09,3.286760385022732e-08,1.6728782957475443e-08,2.4022457996554606e-08,4.3083776353687615e-09,0.0,-1.3126266965829249e-05,-0.0017330791397338532,0.0006030395637485628,0.001835045590417619,1.404098e-07,1.77156e-07,1.330617e-07,19.078997529385898,-8.886624516879485e-07,-4.94517673220882e-05,2.7737027873608195e-05,5.11218251900291e-07,2.9770317661241917e-05,-1.1561816747003788e-05,0.06095050676481244,0.02853237750672391,0.045988069388816326,-0.018581724354675505,-0.017185240859789123,-0.01912330062792543
14886,1786181308.510012,0.004372596740722656,14857,True,True,,0.022315080521630365,0.010171542380413574,-0.022851538542016783,1.0,8.483369461832933e-09,5.028512292050671e-09,6.080425278505396e-09,3.2860617478395175e-08,1.6719199524130657e-08,2.4015833782773714e-08,4.290225390021597e-09,0.0,-0.00010557050860223615,-0.001733717282207682,0.0005749393956278404,0.001829610902776061,1.404098e-07,1.77156e-07,1.330617e-07,18.930364030125194,-6.4622472692940475e-06,-4.921887401052486e-05,2.6275642320536893e-05,2.2065199910501792e-06,2.9621579548268666e-05,-1.095242099555773e-05,0.0604186404483274,0.02838465824188178,0.04569628438537798,-0.018420726735801682,-0.01709862551002006,-0.019002777774244306
14887,1786181308.515627,0.0056149959564208984,14858,True,True,,-0.02349349799836068,0.001619804800865307,-0.030297433121021226,1.0,8.535500905636802e-09,5.0361399604067265e-09,6.1103414946182755e-09,3.286540322624056e-08,1.6721858352960065e-08,2.402112081762331e-08,4.295229555769871e-09,0.0,3.4172907850216246e-06,-0.0017012591073266988,0.000597933043174492,0.0018032798319335395,1.404098e-07,1.77156e-07,1.330617e-07,18.436604621293068,1.2735561433156993e-07,-4.836466120045714e-05,2.7461939097487538e-05,1.9038582044450582e-07,2.912774387938614e-05,-1.1446990305180977e-05,0.060789921099885534,0.028427714501977654,0.045921114006325654,-0.018535108528655905,-0.017127393997312158,-0.019097039286295296
14888,1786181308.5200393,0.004412412643432617,14859,True,True,,0.010594774615818871,0.010112793056985921,-0.019633339130716045,1.0,8.467201296358493e-09,5.011961553102663e-09,6.074379572901296e-09,3.2859002193819625e-08,1.6712996584491867e-08,2.4014989007977833e-08,4.278416103891734e-09,0.0,2.170789678516392e-05,-0.0016919648768367248,0.0005690012446227508,0.001785211134183906,1.404098e-07,1.77156e-07,1.330617e-07,18.02753440588325,1.2336306321973776e-06,-4.7868079134679986e-05,2.597884810323332e-05,-1.522303853385877e-07,2.8837123137952592e-05,-1.0828756986872607e-05,0.06030349076481314,0.028291233484086284,0.045650849005070035,-0.018387876727965827,-0.01704754539819123,-0.018985436652141374
14889,1786181308.5256476,0.005608320236206055,14860,True,True,,0.01698651284620421,0.0068881609338479685,-0.027079364373729174,1.0,8.598766216929048e-09,5.0249339980880365e-09,6.138201261258984e-09,3.2871167650240195e-08,1.6717602283002496e-08,2.4026137094493126e-08,4.2871029070896545e-09,0.0,0.0007818721101363758,-0.0015713654556009373,0.000748834297414252,0.0019082102076681557,1.651653e-07,1.831892e-07,1.511735e-07,20.177091408113288,4.063910965850721e-05,-4.306711811578613e-05,3.0408341376262603e-05,-1.2194440260351157e-05,2.6043501920499474e-05,-1.2663007759326822e-05,0.05206157689951411,0.027430297429326643,0.040603685518664834,-0.015875662955940353,-0.01653150362385185,-0.016887056127213383
14890,1786181308.529671,0.004023313522338867,14861,True,True,,-0.011763431713535439,0.0036663254319274684,-0.024936170365969845,1.0,8.563741281398599e-09,4.995808085635476e-09,6.112817655888615e-09,3.2867846064742187e-08,1.6706948159090918e-08,2.402181079337576e-08,4.266879497831074e-09,0.0,0.0008451046942805586,-0.0015542358135152375,0.0007120390413284694,0.0019070528321691496,1.651653e-07,1.831892e-07,1.511735e-07,20.14575194472776,4.375490350107775e-05,-4.234862949475712e-05,2.8794767377695468e-05,-1.3150287405017163e-05,2.5618182425055033e-05,-1.199205034888857e-05,0.05184951714573779,0.027271303709776554,0.04043577508244654,-0.015811700568841035,-0.016437813806674327,-0.01681778749469372
14891,1786181308.5356178,0.0059468746185302734,14862,True,True,,0.037251885573869575,0.004705970249502414,-0.034511563315620955,1.0,8.718554641196606e-09,5.018420493646312e-09,6.191764029394014e-09,3.2882124186344154e-08,1.671504423073007e-08,2.403553549818905e-08,4.282204279161421e-09,0.0,0.0005270973563429788,-0.001556616857871065,0.0007039274964548125,0.0017878483116688857,1.651653e-07,1.831892e-07,1.511735e-07,17.602006084815187,2.77595806887455e-05,-4.261870013316639e-05,2.8831840206588066e-05,-8.273647152908134e-06,2.5750572214493974e-05,-1.200436880258889e-05,0.052786840886252635,0.02739474112319485,0.04095799879510687,-0.01609797342558106,-0.016514995121624493,-0.017035235875270654
14892,1786181308.540005,0.0043871402740478516,14863,True,True,,-0.05754838277897751,0.0036149566772879192,-0.03449955894681837,1.0,8.706859203730548e-09,4.999138257673737e-09,6.1816550899103475e-09,3.288092776449012e-08,1.6707929283317632e-08,2.4033814081070293e-08,4.268751560815562e-09,0.0,0.0006901609239726004,-0.0015267904097453343,0.0007023121238928684,0.0018167700392828893,1.651653e-07,1.831892e-07,1.511735e-07,18.2394982280524,3.632021126961054e-05,-4.163497379026271e-05,2.8720960159619194e-05,-1.0890507245410552e-05,2.517441809431589e-05,-1.196128378144533e-05,0.052716030415072154,0.02728948256673901,0.040891128936048654,-0.016076701646530994,-0.01645368037833813,-0.01700764549589832
14893,1786181308.545402,0.00539708137512207,14864,True,True,,0.027683668728267895,0.012111897259193604,-0.029161274663036925,1.0,8.794118792151061e-09,5.007212808535772e-09,6.226091080962e-09,3.2888896833227075e-08,1.6710731339504057e-08,2.404152016915858e-08,4.274096713465933e-09,0.0,0.00046597649943031774,-0.0015394213785480258,0.0006819876237353277,0.0017470144240046206,1.651653e-07,1.831892e-07,1.511735e-07,16.77778000012941,2.4748627547297555e-05,-4.2056989847627826e-05,2.808876978418499e-05,-7.362200907611664e-06,2.5408692192232878e-05,-1.1695656906110223e-05,0.05324434714320641,0.02733356015306467,0.04118506936571018,-0.016237918209969462,-0.016482727459833736,-0.01712988533216584
14894,1786181308.5498936,0.004491567611694336,14865,True,True,,-0.04474695207082449,0.00569490256700137,-0.03341063300613081,1.0,8.784927521052057e-09,4.991214890125032e-09,6.218900637928129e-09,3.2887909115941106e-08,1.670479616885404e-08,2.404028008442233e-08,4.262896423462056e-09,0.0,0.0005883867966562296,-0.0015370807869093152,0.0006954898513572749,0.0017867631351989842,1.651653e-07,1.831892e-07,1.511735e-07,17.598797827642816,3.1234234729389205e-05,-4.1854474947618475e-05,2.861369592458902e-05,-9.342724375806169e-06,2.52991341313979e-05,-1.1916281421795612e-05,0.05318869821094256,0.027246230167555913,0.04113750513777622,-0.016221040541197246,-0.01643219003933097,-0.017110123512099288
14895,1786181308.5556953,0.005801677703857422,14866,True,True,,0.018112991653551316,0.0024738084328699726,-0.020615546724709017,1.0,8.903432762947068e-09,5.010262016078815e-09,6.282021112537117e-09,3.2898741789224804e-08,1.6711552692834375e-08,2.405118110267071e-08,4.275796379893686e-09,0.0,0.0004576332209278594,-0.0015420334271144533,0.0006480013304916444,0.0017341283053897984,1.651653e-07,1.831892e-07,1.511735e-07,16.487553395096356,2.4608960252023644e-05,-4.215534091307782e-05,2.69291644933281e-05,-7.323392432058244e-06,2.5470947684868485e-05,-1.1213637567570323e-05,0.05390619311038906,0.027350205206386966,0.04155504180330284,-0.016439567840368863,-0.01649734119115983,-0.017283382792554845
14896,1786181308.5598183,0.00412297248840332,14867,True,True,,-0.018098675954016628,0.0003178094851851035,-0.034452772087141446,1.0,8.84746937155904e-09,4.984482980046923e-09,6.250870748565386e-09,3.2893395801244655e-08,1.6702044067724516e-08,2.404577185270634e-08,4.257880978679249e-09,0.0,0.0004765371374550723,-0.0015187124910170562,0.0006436884972102637,0.0017169479186003034,1.651653e-07,1.831892e-07,1.511735e-07,16.177202909146267,2.5467789097392994e-05,-4.130345842800014e-05,2.6617701539016162e-05,-7.5901042558255186e-06,2.496011323129852e-05,-1.1084636489788878e-05,0.05356736053273245,0.02720948163536528,0.041348984733847946,-0.01633616992071951,-0.016414337645932447,-0.017197559578476993
14897,1786181308.5656266,0.005808353424072266,14868,True,True,,0.0010836741502391987,0.004553906371953805,-0.030180626450651657,1.0,8.960235873546573e-09,5.004032590702334e-09,6.311879838215208e-09,3.2903677178072346e-08,1.6708970394913023e-08,2.405628474785336e-08,4.271139704211454e-09,0.0,0.0004899780844579224,-0.0015047285970415521,0.000612004516513575,0.001696713352996524,1.651653e-07,1.831892e-07,1.511735e-07,15.771532672685074,2.6522368064203503e-05,-4.108261703747474e-05,2.5554332670251436e-05,-7.914409818899639e-06,2.483184058627529e-05,-1.0641092010171409e-05,0.05425010992394734,0.02731619973833987,0.0417525547402032,-0.016543907846664534,-0.01648105601987583,-0.017364824463101204
